date;time;open;high;low;close;volume;sar
25.02.2025;11:40:00;8237.5;8246.8;8231.5;8231.5;2692.0;8351.6206780771
25.02.2025;11:50:00;8232.3;8242.2;8219.4;8219.4;5113.0;8350.2984712963
25.02.2025;12:00:00;8219.4;8230.9;8217.3;8230.9;4526.0;8348.9894865834
25.02.2025;12:10:00;8230.0;8238.0;8216.6;8233.2;2399.0;8347.6725917175
25.02.2025;12:20:00;8234.4;8236.2;8214.2;8218.0;5802.0;8346.3618658004
25.02.2025;12:30:00;8219.9;8243.3;8218.0;8236.8;2288.0;8345.0402471424
25.02.2025;12:40:00;8236.8;8243.5;8232.1;8233.0;4915.0;8343.7318446709
25.02.2025;12:50:00;8233.1;8243.5;8229.8;8243.0;4468.0;8342.4365262242
25.02.2025;13:00:00;8241.0;8243.5;8237.0;8242.8;2784.0;8341.154160962
25.02.2025;13:10:00;8243.3;8243.5;8239.1;8243.2;8752.0;8339.8846193524
25.02.2025;13:20:00;8243.2;8243.5;8236.1;8238.9;1662.0;8338.6277731588
25.02.2025;13:30:00;8239.7;8243.5;8238.9;8241.4;771.0;8337.3834954273
25.02.2025;13:40:00;8241.5;8241.5;8230.6;8232.0;1222.0;8336.151660473
25.02.2025;13:50:00;8232.0;8235.2;8219.3;8219.3;5445.0;8334.9321438683
25.02.2025;14:00:00;8220.4;8234.0;8219.3;8225.0;2646.0;8333.7248224296
25.02.2025;14:10:00;8225.0;8233.0;8219.3;8231.7;3010.0;8332.5295742053
25.02.2025;14:20:00;8229.8;8241.0;8227.9;8235.9;1733.0;8331.3462784632
25.02.2025;14:30:00;8238.2;8240.8;8233.4;8237.5;2774.0;8330.1748156786
25.02.2025;14:40:00;8238.4;8243.4;8232.9;8232.9;1268.0;8329.0150675218
25.02.2025;14:50:00;8234.4;8236.2;8229.0;8235.9;1422.0;8327.8669168466
25.02.2025;15:00:00;8235.3;8235.3;8220.0;8226.7;4158.0;8326.7302476781
